# MOCK DATA — NOT FROM MTA. For hackathon training only.
log_id,timestamp,line,station,severity,event_type,message,operator_id
L-001509,2026-05-18T11:07:33+00:00,L3,Meridian,ERROR,axle.counter,"Axle counter AC-5 on L3 discrepancy at Meridian: counted 8, expected 2.",OP-757
L-001510,2026-05-18T15:44:40+00:00,L2,Crescent,WARN,comms.jitter,Comms jitter to wayside controller WC-10 on L2: 244ms (>120ms).,OP-517
L-001511,2026-05-18T14:04:24+00:00,L2,Northpoint,INFO,train.dwell,Train 2000 dwelled 60s at Northpoint (L2).,OP-903
L-001512,2026-05-18T13:14:24+00:00,L2,Dune,INFO,train.dwell,Train 2363 dwelled 90s at Dune (L2).,OP-419
L-001513,2026-05-18T15:46:04+00:00,L1,Eastgate,INFO,train.dwell,Train 1869 dwelled 120s at Eastgate (L1).,OP-132
L-001514,2026-05-18T20:24:06+00:00,L1,Iris,INFO,signal.green,Signal SG-96 at Iris cleared to GREEN for L1.,OP-569
L-001515,2026-05-18T15:21:45+00:00,L2,Summit,INFO,signal.green,Signal SG-8 at Summit cleared to GREEN for L2.,OP-818
L-001516,2026-05-18T16:12:44+00:00,L2,Falcon,INFO,train.departure,Train 2270 departed Falcon on L2 at speed 40 km/h.,OP-854
L-001517,2026-05-18T11:35:06+00:00,L2,Falcon,INFO,train.departure,Train 2952 departed Falcon on L2 at speed 15 km/h.,OP-452
L-001518,2026-05-18T13:16:36+00:00,L3,Keystone,INFO,train.dwell,Train 1519 dwelled 120s at Keystone (L3).,OP-755
L-001519,2026-05-18T10:19:45+00:00,L1,Granite,INFO,train.departure,Train 2624 departed Granite on L1 at speed 60 km/h.,OP-527
L-001520,2026-05-18T11:36:00+00:00,L3,Pioneer,INFO,train.dwell,Train 2644 dwelled 90s at Pioneer (L3).,OP-686
L-001521,2026-05-18T15:24:27+00:00,L1,Falcon,INFO,signal.green,Signal SG-44 at Falcon cleared to GREEN for L1.,OP-503
L-001522,2026-05-18T11:11:14+00:00,L1,Harbor,WARN,speed.restriction,"Temporary speed restriction issued: L1 between Harbor and Dune, limit 15 km/h.",OP-490
L-001523,2026-05-18T18:23:02+00:00,L2,Tideway,ERROR,interlock.fault,Interlock fault at Tideway on L2: relay R-156 failed self-test.,OP-325
L-001524,2026-05-18T12:53:24+00:00,L1,Atlas,INFO,train.departure,Train 2777 departed Atlas on L1 at speed 15 km/h.,OP-177
L-001525,2026-05-18T13:19:10+00:00,L2,Atlas,WARN,comms.jitter,Comms jitter to wayside controller WC-01 on L2: 233ms (>120ms).,OP-552
L-001526,2026-05-18T19:15:36+00:00,L1,Rampart,INFO,train.departure,Train 1086 departed Rampart on L1 at speed 25 km/h.,OP-171
L-001527,2026-05-18T18:10:30+00:00,L2,Tideway,WARN,comms.jitter,Comms jitter to wayside controller WC-25 on L2: 155ms (>120ms).,OP-390
L-001528,2026-05-19T00:47:52+00:00,L2,Quarry,WARN,doors.held,Doors held open on train 2867 at Quarry for 180s (threshold 45s).,OP-159
L-001529,2026-05-18T22:28:20+00:00,L3,Beacon,INFO,train.departure,Train 2963 departed Beacon on L3 at speed 25 km/h.,OP-454
L-001530,2026-05-18T13:21:00+00:00,L1,Iris,WARN,doors.held,Doors held open on train 1487 at Iris for 60s (threshold 45s).,OP-832
L-001531,2026-05-18T20:09:38+00:00,L2,Northpoint,INFO,train.departure,Train 1719 departed Northpoint on L2 at speed 80 km/h.,OP-592
L-001532,2026-05-18T12:05:08+00:00,L2,Dune,WARN,speed.restriction,"Temporary speed restriction issued: L2 between Dune and Lantern, limit 80 km/h.",OP-347
L-001533,2026-05-18T12:31:00+00:00,L3,Lantern,WARN,doors.held,Doors held open on train 1488 at Lantern for 120s (threshold 45s).,OP-856
L-001534,2026-05-18T14:05:20+00:00,L1,Lantern,INFO,signal.green,Signal SG-95 at Lantern cleared to GREEN for L1.,OP-380
L-001535,2026-05-18T11:40:30+00:00,L3,Tideway,WARN,comms.jitter,Comms jitter to wayside controller WC-19 on L3: 248ms (>120ms).,OP-304
L-001536,2026-05-18T14:40:00+00:00,L2,Dune,CRITICAL,emergency.brake,Emergency brake applied on train 2419 approaching Dune on L2. Trigger: onboard sensor fault.,OP-830
L-001537,2026-05-18T14:14:48+00:00,L1,Northpoint,WARN,comms.jitter,Comms jitter to wayside controller WC-19 on L1: 224ms (>120ms).,OP-652
L-001538,2026-05-18T11:41:24+00:00,L3,Meridian,INFO,signal.green,Signal SG-93 at Meridian cleared to GREEN for L3.,OP-134
L-001539,2026-05-18T21:06:00+00:00,L1,Meridian,ERROR,axle.counter,"Axle counter AC-53 on L1 discrepancy at Meridian: counted 7, expected 1.",OP-156
L-001540,2026-05-18T10:50:40+00:00,L2,Beacon,WARN,comms.jitter,Comms jitter to wayside controller WC-04 on L2: 237ms (>120ms).,OP-248
L-001541,2026-05-18T11:16:37+00:00,L2,Junction,INFO,signal.green,Signal SG-77 at Junction cleared to GREEN for L2.,OP-906
L-001542,2026-05-19T08:16:12+00:00,L1,Northpoint,INFO,train.departure,Train 1118 departed Northpoint on L1 at speed 15 km/h.,OP-688
L-001543,2026-05-18T13:51:29+00:00,L3,Iris,ERROR,interlock.fault,Interlock fault at Iris on L3: relay R-173 failed self-test.,OP-301
L-001544,2026-05-18T15:34:48+00:00,L3,Atlas,WARN,speed.restriction,"Temporary speed restriction issued: L3 between Atlas and Beacon, limit 15 km/h.",OP-732
L-001545,2026-05-18T16:26:45+00:00,L1,Harbor,ERROR,trackcircuit.shunt,Track circuit TC-123 on L1 reporting persistent shunt near Harbor.,OP-638
L-001546,2026-05-18T19:01:50+00:00,L2,Meridian,INFO,train.dwell,Train 1295 dwelled 90s at Meridian (L2).,OP-600
L-001547,2026-05-19T00:11:49+00:00,L1,Iris,ERROR,interlock.fault,Interlock fault at Iris on L1: relay R-115 failed self-test.,OP-637
L-001548,2026-05-19T09:40:12+00:00,L3,Quarry,INFO,signal.green,Signal SG-12 at Quarry cleared to GREEN for L3.,OP-788
L-001549,2026-05-18T12:10:31+00:00,L1,Dune,INFO,train.departure,Train 2755 departed Dune on L1 at speed 25 km/h.,OP-922
L-001550,2026-05-18T12:36:40+00:00,L2,Atlas,ERROR,trackcircuit.shunt,Track circuit TC-253 on L2 reporting persistent shunt near Atlas.,OP-571
L-001551,2026-05-18T12:44:36+00:00,L3,Quarry,INFO,train.dwell,Train 2478 dwelled 180s at Quarry (L3).,OP-464
L-001552,2026-05-18T11:19:44+00:00,L3,Keystone,WARN,speed.restriction,"Temporary speed restriction issued: L3 between Keystone and Beacon, limit 60 km/h.",OP-468
L-001553,2026-05-18T12:37:40+00:00,L2,Rampart,INFO,train.departure,Train 1262 departed Rampart on L2 at speed 80 km/h.,OP-207
L-001554,2026-05-18T21:16:00+00:00,L2,Orchard,INFO,signal.green,Signal SG-73 at Orchard cleared to GREEN for L2.,OP-328
L-001555,2026-05-18T11:20:35+00:00,L3,Lantern,ERROR,axle.counter,"Axle counter AC-28 on L3 discrepancy at Lantern: counted 1, expected 5.",OP-646
L-001556,2026-05-18T17:49:52+00:00,L2,Meridian,INFO,train.departure,Train 2026 departed Meridian on L2 at speed 40 km/h.,OP-500
L-001557,2026-05-18T11:47:06+00:00,L1,Pioneer,INFO,signal.green,Signal SG-12 at Pioneer cleared to GREEN for L1.,OP-417
L-001558,2026-05-18T20:26:44+00:00,L1,Granite,INFO,train.dwell,Train 1408 dwelled 120s at Granite (L1).,OP-515
L-001559,2026-05-18T15:15:34+00:00,L2,Lantern,INFO,train.dwell,Train 1628 dwelled 90s at Lantern (L2).,OP-674
L-001560,2026-05-18T17:52:00+00:00,L2,Rampart,INFO,signal.green,Signal SG-57 at Rampart cleared to GREEN for L2.,OP-544
L-001561,2026-05-18T15:16:26+00:00,L1,Pioneer,INFO,signal.green,Signal SG-56 at Pioneer cleared to GREEN for L1.,OP-360
L-001562,2026-05-18T15:16:52+00:00,L1,Dune,INFO,train.departure,Train 1168 departed Dune on L1 at speed 80 km/h.,OP-772
L-001563,2026-05-18T10:30:45+00:00,L1,Iris,INFO,train.dwell,Train 2695 dwelled 60s at Iris (L1).,OP-176
L-001564,2026-05-18T18:46:16+00:00,L2,Orchard,INFO,train.dwell,Train 2932 dwelled 30s at Orchard (L2).,OP-959
L-001565,2026-05-18T19:12:55+00:00,L2,Quarry,INFO,signal.green,Signal SG-11 at Quarry cleared to GREEN for L2.,OP-108
L-001566,2026-05-18T15:44:42+00:00,L1,Orchard,INFO,train.departure,Train 1127 departed Orchard on L1 at speed 40 km/h.,OP-465
L-001567,2026-05-18T14:00:41+00:00,L3,Summit,INFO,train.dwell,Train 2415 dwelled 180s at Summit (L3).,OP-641
L-001568,2026-05-18T14:27:12+00:00,L2,Harbor,INFO,train.dwell,Train 1125 dwelled 120s at Harbor (L2).,OP-837
L-001569,2026-05-18T11:24:33+00:00,L2,Dune,INFO,train.dwell,Train 1907 dwelled 45s at Dune (L2).,OP-669
L-001570,2026-05-18T20:07:20+00:00,L2,Beacon,INFO,signal.green,Signal SG-17 at Beacon cleared to GREEN for L2.,OP-922
L-001571,2026-05-18T11:51:18+00:00,L1,Granite,INFO,train.departure,Train 2401 departed Granite on L1 at speed 40 km/h.,OP-448
L-001572,2026-05-18T19:43:12+00:00,L2,Crescent,INFO,signal.green,Signal SG-70 at Crescent cleared to GREEN for L2.,OP-824
L-001573,2026-05-18T11:51:54+00:00,L1,Meridian,INFO,signal.green,Signal SG-84 at Meridian cleared to GREEN for L1.,OP-539
L-001574,2026-05-18T10:33:30+00:00,L1,Atlas,INFO,train.dwell,Train 1150 dwelled 45s at Atlas (L1).,OP-791
L-001575,2026-05-18T13:37:30+00:00,L2,Pioneer,INFO,train.dwell,Train 1258 dwelled 45s at Pioneer (L2).,OP-544
L-001576,2026-05-18T14:30:24+00:00,L3,Harbor,INFO,signal.green,Signal SG-17 at Harbor cleared to GREEN for L3.,OP-650
L-001577,2026-05-18T16:42:13+00:00,L1,Summit,WARN,speed.restriction,"Temporary speed restriction issued: L1 between Summit and Crescent, limit 60 km/h.",OP-256
L-001578,2026-05-18T10:34:30+00:00,L2,Atlas,WARN,doors.held,Doors held open on train 1722 at Atlas for 120s (threshold 45s).,OP-871
L-001579,2026-05-18T21:58:59+00:00,L3,Crescent,INFO,signal.green,Signal SG-16 at Crescent cleared to GREEN for L3.,OP-998
L-001580,2026-05-19T05:27:20+00:00,L3,Quarry,INFO,train.departure,Train 2325 departed Quarry on L3 at speed 80 km/h.,OP-584
L-001581,2026-05-19T06:21:00+00:00,L1,Eastgate,INFO,train.departure,Train 2785 departed Eastgate on L1 at speed 80 km/h.,OP-405
L-001582,2026-05-18T23:20:08+00:00,L2,Dune,INFO,train.departure,Train 2551 departed Dune on L2 at speed 80 km/h.,OP-220
L-001583,2026-05-18T12:47:40+00:00,L2,Atlas,ERROR,trackcircuit.shunt,Track circuit TC-138 on L2 reporting persistent shunt near Atlas.,OP-666
L-001584,2026-05-18T14:07:12+00:00,L2,Eastgate,ERROR,interlock.fault,Interlock fault at Eastgate on L2: relay R-156 failed self-test.,OP-917
L-001585,2026-05-19T00:41:35+00:00,L3,Keystone,INFO,train.dwell,Train 2673 dwelled 30s at Keystone (L3).,OP-108
L-001586,2026-05-18T12:48:40+00:00,L3,Crescent,INFO,train.dwell,Train 1367 dwelled 120s at Crescent (L3).,OP-581
L-001587,2026-05-19T07:19:54+00:00,L2,Junction,INFO,signal.green,Signal SG-61 at Junction cleared to GREEN for L2.,OP-362
L-001588,2026-05-19T02:03:20+00:00,L2,Lantern,WARN,doors.held,Doors held open on train 2730 at Lantern for 60s (threshold 45s).,OP-574
L-001589,2026-05-18T13:16:09+00:00,L3,Pioneer,INFO,train.departure,Train 1693 departed Pioneer on L3 at speed 80 km/h.,OP-344
L-001590,2026-05-18T16:22:00+00:00,L1,Northpoint,ERROR,axle.counter,"Axle counter AC-64 on L1 discrepancy at Northpoint: counted 4, expected 5.",OP-675
L-001591,2026-05-18T23:18:38+00:00,L2,Lantern,INFO,signal.green,Signal SG-53 at Lantern cleared to GREEN for L2.,OP-946
L-001592,2026-05-18T14:56:08+00:00,L2,Keystone,ERROR,trackcircuit.shunt,Track circuit TC-207 on L2 reporting persistent shunt near Keystone.,OP-136
L-001593,2026-05-18T14:10:39+00:00,L2,Crescent,INFO,train.dwell,Train 1809 dwelled 60s at Crescent (L2).,OP-654
L-001594,2026-05-18T21:16:06+00:00,L2,Tideway,INFO,signal.green,Signal SG-31 at Tideway cleared to GREEN for L2.,OP-493
L-001595,2026-05-18T13:44:50+00:00,L2,Dune,ERROR,axle.counter,"Axle counter AC-71 on L2 discrepancy at Dune: counted 1, expected 3.",OP-949
L-001596,2026-05-18T11:32:12+00:00,L2,Meridian,INFO,signal.green,Signal SG-52 at Meridian cleared to GREEN for L2.,OP-697
L-001597,2026-05-19T08:18:04+00:00,L2,Northpoint,INFO,train.dwell,Train 1792 dwelled 120s at Northpoint (L2).,OP-782
L-001598,2026-05-18T11:59:24+00:00,L3,Lantern,INFO,train.dwell,Train 2917 dwelled 60s at Lantern (L3).,OP-582
L-001599,2026-05-18T11:59:42+00:00,L2,Granite,INFO,train.departure,Train 2446 departed Granite on L2 at speed 60 km/h.,OP-624
L-001600,2026-05-18T11:06:40+00:00,L1,Pioneer,INFO,train.dwell,Train 2361 dwelled 90s at Pioneer (L1).,OP-125
L-001601,2026-05-18T21:47:20+00:00,L3,Dune,INFO,signal.green,Signal SG-16 at Dune cleared to GREEN for L3.,OP-184
L-001602,2026-05-18T12:54:00+00:00,L1,Granite,INFO,train.departure,Train 1536 departed Granite on L1 at speed 25 km/h.,OP-574
L-001603,2026-05-18T15:07:55+00:00,L1,Northpoint,INFO,signal.green,Signal SG-14 at Northpoint cleared to GREEN for L1.,OP-707
L-001604,2026-05-18T17:48:44+00:00,L1,Junction,INFO,train.dwell,Train 1661 dwelled 45s at Junction (L1).,OP-824
L-001605,2026-05-18T14:15:15+00:00,L1,Dune,INFO,signal.green,Signal SG-45 at Dune cleared to GREEN for L1.,OP-149
L-001606,2026-05-19T00:04:30+00:00,L2,Summit,INFO,train.dwell,Train 1179 dwelled 60s at Summit (L2).,OP-157
L-001607,2026-05-18T16:56:43+00:00,L1,Meridian,INFO,train.dwell,Train 2206 dwelled 180s at Meridian (L1).,OP-328
L-001608,2026-05-18T17:24:00+00:00,L2,Harbor,INFO,train.dwell,Train 1309 dwelled 180s at Harbor (L2).,OP-506
L-001609,2026-05-18T11:43:59+00:00,L1,Iris,WARN,comms.jitter,Comms jitter to wayside controller WC-19 on L1: 150ms (>120ms).,OP-424
L-001610,2026-05-18T11:09:20+00:00,L1,Meridian,ERROR,trackcircuit.shunt,Track circuit TC-230 on L1 reporting persistent shunt near Meridian.,OP-498
L-001611,2026-05-18T12:57:00+00:00,L3,Eastgate,INFO,signal.green,Signal SG-58 at Eastgate cleared to GREEN for L3.,OP-469
L-001612,2026-05-18T12:03:36+00:00,L3,Crescent,INFO,train.dwell,Train 2953 dwelled 90s at Crescent (L3).,OP-346
L-001613,2026-05-18T11:37:01+00:00,L2,Tideway,WARN,doors.held,Doors held open on train 1540 at Tideway for 120s (threshold 45s).,OP-879
L-001614,2026-05-18T13:24:54+00:00,L1,Summit,INFO,signal.green,Signal SG-30 at Summit cleared to GREEN for L1.,OP-246
L-001615,2026-05-18T14:46:00+00:00,L1,Rampart,INFO,train.departure,Train 1639 departed Rampart on L1 at speed 40 km/h.,OP-496
L-001616,2026-05-18T19:15:44+00:00,L3,Granite,WARN,speed.restriction,"Temporary speed restriction issued: L3 between Granite and Lantern, limit 80 km/h.",OP-259
L-001617,2026-05-18T17:55:27+00:00,L1,Meridian,INFO,train.departure,Train 1854 departed Meridian on L1 at speed 25 km/h.,OP-948
L-001618,2026-05-18T15:41:08+00:00,L2,Northpoint,INFO,train.dwell,Train 1444 dwelled 180s at Northpoint (L2).,OP-741
L-001619,2026-05-18T13:53:38+00:00,L1,Crescent,INFO,train.departure,Train 2903 departed Crescent on L1 at speed 80 km/h.,OP-498
L-001620,2026-05-18T21:06:00+00:00,L1,Iris,INFO,signal.green,Signal SG-34 at Iris cleared to GREEN for L1.,OP-859
L-001621,2026-05-18T13:00:20+00:00,L3,Rampart,INFO,train.dwell,Train 1293 dwelled 120s at Rampart (L3).,OP-846
L-001622,2026-05-18T14:48:48+00:00,L1,Harbor,INFO,signal.green,Signal SG-64 at Harbor cleared to GREEN for L1.,OP-101
L-001623,2026-05-18T23:50:12+00:00,L3,Falcon,INFO,signal.green,Signal SG-29 at Falcon cleared to GREEN for L3.,OP-901
L-001624,2026-05-18T20:14:24+00:00,L1,Quarry,ERROR,interlock.fault,Interlock fault at Quarry on L1: relay R-182 failed self-test.,OP-752
L-001625,2026-05-18T13:55:50+00:00,L2,Meridian,INFO,signal.green,Signal SG-41 at Meridian cleared to GREEN for L2.,OP-443
L-001626,2026-05-18T15:44:36+00:00,L1,Harbor,INFO,train.departure,Train 2458 departed Harbor on L1 at speed 15 km/h.,OP-314
L-001627,2026-05-18T13:02:20+00:00,L3,Junction,ERROR,trackcircuit.shunt,Track circuit TC-133 on L3 reporting persistent shunt near Junction.,OP-792
L-001628,2026-05-18T18:55:24+00:00,L1,Rampart,CRITICAL,loss.of.shunt,Loss of shunt detected on L1 at TC-110; line forced to manual block working.,OP-641
L-001629,2026-05-18T19:23:06+00:00,L1,Pioneer,INFO,train.dwell,Train 2146 dwelled 180s at Pioneer (L1).,OP-775
L-001630,2026-05-18T16:13:30+00:00,L2,Beacon,INFO,train.dwell,Train 1872 dwelled 60s at Beacon (L2).,OP-467
L-001631,2026-05-19T02:39:10+00:00,L3,Rampart,WARN,comms.jitter,Comms jitter to wayside controller WC-29 on L3: 160ms (>120ms).,OP-363
L-001632,2026-05-18T22:08:00+00:00,L1,Eastgate,INFO,train.dwell,Train 1335 dwelled 120s at Eastgate (L1).,OP-548
L-001633,2026-05-18T18:58:09+00:00,L3,Harbor,INFO,train.departure,Train 1584 departed Harbor on L3 at speed 60 km/h.,OP-841
L-001634,2026-05-18T12:37:26+00:00,L3,Lantern,INFO,signal.green,Signal SG-87 at Lantern cleared to GREEN for L3.,OP-474
L-001635,2026-05-18T14:26:45+00:00,L3,Lantern,INFO,signal.green,Signal SG-12 at Lantern cleared to GREEN for L3.,OP-150
L-001636,2026-05-18T11:16:16+00:00,L2,Pioneer,INFO,signal.green,Signal SG-22 at Pioneer cleared to GREEN for L2.,OP-562
L-001637,2026-05-18T17:38:30+00:00,L1,Beacon,WARN,doors.held,Doors held open on train 2875 at Beacon for 60s (threshold 45s).,OP-339
L-001638,2026-05-18T10:49:30+00:00,L3,Granite,INFO,signal.green,Signal SG-96 at Granite cleared to GREEN for L3.,OP-983
L-001639,2026-05-18T11:44:23+00:00,L2,Northpoint,INFO,train.departure,Train 1025 departed Northpoint on L2 at speed 60 km/h.,OP-341
L-001640,2026-05-18T12:39:20+00:00,L3,Pioneer,ERROR,trackcircuit.shunt,Track circuit TC-137 on L3 reporting persistent shunt near Pioneer.,OP-365
L-001641,2026-05-19T08:15:42+00:00,L2,Harbor,WARN,doors.held,Doors held open on train 2433 at Harbor for 180s (threshold 45s).,OP-861
L-001642,2026-05-18T23:09:24+00:00,L3,Orchard,INFO,train.departure,Train 2201 departed Orchard on L3 at speed 60 km/h.,OP-772
L-001643,2026-05-18T18:36:16+00:00,L3,Granite,INFO,train.departure,Train 1960 departed Granite on L3 at speed 60 km/h.,OP-889
L-001644,2026-05-18T13:08:00+00:00,L2,Lantern,INFO,train.departure,Train 2102 departed Lantern on L2 at speed 60 km/h.,OP-305
L-001645,2026-05-18T14:30:35+00:00,L2,Atlas,INFO,train.departure,Train 1188 departed Atlas on L2 at speed 15 km/h.,OP-319
L-001646,2026-05-18T10:51:30+00:00,L1,Northpoint,WARN,speed.restriction,"Temporary speed restriction issued: L1 between Northpoint and Atlas, limit 15 km/h.",OP-990
L-001647,2026-05-18T17:16:03+00:00,L2,Orchard,INFO,train.departure,Train 1296 departed Orchard on L2 at speed 40 km/h.,OP-538
L-001648,2026-05-18T12:14:24+00:00,L3,Harbor,INFO,signal.green,Signal SG-69 at Harbor cleared to GREEN for L3.,OP-879
L-001649,2026-05-18T12:42:11+00:00,L3,Crescent,ERROR,interlock.fault,Interlock fault at Crescent on L3: relay R-105 failed self-test.,OP-781
L-001650,2026-05-19T08:25:00+00:00,L2,Junction,WARN,doors.held,Doors held open on train 2849 at Junction for 30s (threshold 45s).,OP-449
L-001651,2026-05-18T11:20:16+00:00,L3,Summit,INFO,train.dwell,Train 2953 dwelled 180s at Summit (L3).,OP-529
L-001652,2026-05-18T11:48:04+00:00,L3,Beacon,ERROR,axle.counter,"Axle counter AC-27 on L3 discrepancy at Beacon: counted 4, expected 3.",OP-662
L-001653,2026-05-18T21:26:54+00:00,L1,Keystone,INFO,train.departure,Train 1125 departed Keystone on L1 at speed 40 km/h.,OP-219
L-001654,2026-05-18T12:16:12+00:00,L2,Northpoint,INFO,signal.green,Signal SG-25 at Northpoint cleared to GREEN for L2.,OP-803
L-001655,2026-05-18T19:10:15+00:00,L1,Lantern,INFO,train.dwell,Train 2783 dwelled 30s at Lantern (L1).,OP-914
L-001656,2026-05-18T21:28:48+00:00,L3,Eastgate,INFO,train.departure,Train 1756 departed Eastgate on L3 at speed 15 km/h.,OP-491
L-001657,2026-05-18T19:38:58+00:00,L2,Dune,INFO,train.dwell,Train 2357 dwelled 60s at Dune (L2).,OP-647
L-001658,2026-05-18T13:40:18+00:00,L2,Keystone,INFO,train.dwell,Train 1215 dwelled 90s at Keystone (L2).,OP-834
L-001659,2026-05-18T21:58:21+00:00,L1,Beacon,INFO,train.departure,Train 2128 departed Beacon on L1 at speed 80 km/h.,OP-664
L-001660,2026-05-18T12:18:00+00:00,L1,Falcon,WARN,doors.held,Doors held open on train 2743 at Falcon for 120s (threshold 45s).,OP-778
L-001661,2026-05-18T13:41:21+00:00,L1,Summit,INFO,signal.green,Signal SG-95 at Summit cleared to GREEN for L1.,OP-823
L-001662,2026-05-18T17:51:00+00:00,L1,Junction,INFO,signal.green,Signal SG-23 at Junction cleared to GREEN for L1.,OP-310
L-001663,2026-05-18T11:51:11+00:00,L1,Meridian,INFO,train.departure,Train 2668 departed Meridian on L1 at speed 15 km/h.,OP-470
L-001664,2026-05-18T22:29:20+00:00,L3,Keystone,WARN,doors.held,Doors held open on train 1427 at Keystone for 60s (threshold 45s).,OP-952
L-001665,2026-05-19T06:49:30+00:00,L2,Orchard,CRITICAL,power.trip,Traction power trip on L2 sector 5-A; standby supply engaged.,OP-862
L-001666,2026-05-19T04:07:44+00:00,L1,Pioneer,INFO,train.departure,Train 2831 departed Pioneer on L1 at speed 25 km/h.,OP-473
L-001667,2026-05-18T16:02:22+00:00,L1,Dune,INFO,train.departure,Train 1503 departed Dune on L1 at speed 40 km/h.,OP-920
L-001668,2026-05-18T15:07:12+00:00,L3,Dune,INFO,signal.green,Signal SG-58 at Dune cleared to GREEN for L3.,OP-571
L-001669,2026-05-18T16:58:52+00:00,L1,Tideway,WARN,speed.restriction,"Temporary speed restriction issued: L1 between Tideway and Atlas, limit 80 km/h.",OP-329
L-001670,2026-05-18T16:31:30+00:00,L3,Eastgate,INFO,signal.green,Signal SG-38 at Eastgate cleared to GREEN for L3.,OP-368
L-001671,2026-05-18T15:36:15+00:00,L1,Dune,INFO,train.dwell,Train 2481 dwelled 90s at Dune (L1).,OP-967
L-001672,2026-05-18T19:47:28+00:00,L1,Iris,INFO,train.dwell,Train 1092 dwelled 90s at Iris (L1).,OP-405
L-001673,2026-05-18T13:45:33+00:00,L1,Atlas,WARN,doors.held,Doors held open on train 2005 at Atlas for 60s (threshold 45s).,OP-615
L-001674,2026-05-18T14:41:42+00:00,L1,Iris,CRITICAL,power.trip,Traction power trip on L1 sector 8-A; standby supply engaged.,OP-483
